Month,Day,Year,Danger Message
January,22,2020,"The avalanche danger is MODERATE today on steep slopes that have recent deposits of wind drifted snow. Fresh wind drifts will mostly be found along upper elevation ridge crests and terrain features. There is also a MODERATE danger for human triggered loose snow sluffs, or soft slab avalanches within the new snow on steep slopes on all aspects at mid and upper elevations."
January,21,2020,"Most terrain has generally LOW danger. With forecasted winds to remain relatively calm, the new snow should not change the danger much. Any increase in danger should be confined to the highest elevations where we may see some sensitive, shallow drifts forming on the lee sides of ridge crests, on slopes that have a NW-NE-SE aspect. In these areas the avalanche danger is MODERATE. We may also see some shallow sluffing within the new snow on the highest, steepest slopes that have an easterly component to their aspect. If snow totals exceed expectations, look for a corresponding rise in danger."
January,20,2020,"The avalanche danger is MODERATE on steep, upper elevation, wind drifted slopes that face NW-N-SE. The danger is generally isolated and spotty, with drifted areas existing between heavily scoured surfaces. Suspect slopes that have a smooth, rounded appearance or that feel and sound hollow like a drum. Non-wind loaded slopes have generally LOW danger."
January,19,2020,"The avalanche danger is MODERATE at mid and upper elevations on steep, wind drifted slopes that face NW-N-SE. Look for shallow drifts in the most recent snow that could become problematic if more than about 6"" deep. In some cases, fresh drifts cover older wind slabs that formed earlier in the week. The danger is generally isolated and spotty, with drifted areas existing between heavily scoured surfaces. Suspect slopes that have a smooth, rounded appearance or that feel and sound hollow like a drum. Non-wind loaded slopes have generally LOW danger."
January,18,2020,"The avalanche danger is MODERATE at mid and upper elevations on steep, wind drifted slopes that face NW-N-SE. Look for shallow drifts in the most recent snow that could become problematic if more than about 6"" deep. In some cases, fresh drifts may cover older wind slabs that formed earlier in the week. Suspect slopes that have a smooth, rounded appearance or that feel and sound hollow like a drum. Non-wind loaded slopes have generally LOW danger."
January,17,2020,"Strong southerly winds over the past several days have continued to blow and drift snow and the avalanche danger remains MODERATE at mid and upper elevations. Look for fresh drifts to form today on slopes facing NW-N-SE. Recent wind drifts will be recognizable by their smooth rounded appearance, and cracking is a sign of instability."
January,16,2020,"Strong southerly winds over the past several days continue to blow and drift snow and the avalanche danger remains MODERATE at mid and upper elevations. The danger is most prevalent on steep slopes facing W-N-E that have recent deposits of wind drifted snow. Recent wind drifts will be recognizable by their smooth rounded appearance, and sometimes hollow feel. Cracking is a sign of instability. Ranging from 3""-18"" deep, steep slopes with recently deposited, wind drifted snow should be avoided. Most south-facing and low elevation terrain have generally LOW danger."
January,15,2020,"Strong southerly winds over the past two days have resulted in fairly widespread drifting and slabbing of the most recent snow and the avalanche danger is MODERATE at mid and upper elevations, on steep slopes facing W-N-SE that have recent deposits of wind drifted snow. Recent wind drifts will be recognizable by their smooth rounded appearance, and sometimes hollow feel. Cracking is a sign of instability. Ranging from 3""-12"" deep, wind slabs will be less sensitive today, but steep slopes with recently deposited, wind drifted snow should be avoided."
January,14,2020,"Strong winds yesterday resulted in widespread drifting and slabbing of the most recent snow and the avalanche danger is MODERATE on all aspects at mid and upper elevations, on steep slopes that have recent deposits of wind drifted snow.  Recent wind drifts will be recognizable by their smooth rounded appearance, and cracking is a sign of instability. Ranging from 3""-12"" deep, wind slabs should be less sensitive today, but steep slopes with more than about 6"" of recently deposited, wind drifted snow should be carefully evaluated."
January,12,2020,"Most terrain offers LOW danger and avalanche conditions are mostly stable. An isolated or MODERATE danger exists on steep, upper elevation slopes that face N-NE-E  where it may still be possible to trigger an old, hard wind slab. Suspect areas that have a smooth, rounded look or hollow feel to them. High winds have caused slabs to form down-slope from ridge crests, and special attention should be paid to slopes that have steep convexities or blind break overs."
